attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.By Appointment Only,attributes.Parking.lot,business_id,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,categories,attributes.Waiter Service,hours.Monday.open,name,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Dietary Restrictions.kosher,type,attributes.Caters,attributes.Ambience.intimate,latitude,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.Hair Types Specialized In.perms,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale
,,,8:00,,,,,8:00,,,,,,,0hrB2iwQZ52VZcZWYywXrA,,,8:00,,"[u'Automotive', u'Body Shops']",,8:00,Joe Dilorio's Auto Body Shop,,,,,,,,,,,,,10,,PA,,16:30,,,,"101 E 7th Ave
Homestead
Homestead, PA 15120",16:30,,,,,,,,,,16:30,,TRUE,Homestead,,,4.5,,business,,,40.40682,,,-79.912788,16:30,,16:30,,,,,,,,,,,,,,,8:00,,,,,,[u'Homestead'],,,,
,,,,,,,,,,,,,,TRUE,gClSqcwuLsgyZRCzhJc7Dg,,,,,"[u'Shopping', u'Home Services', u'Building Supplies', u'Home & Garden', u'Hardware Stores', u'Nurseries & Gardening']",,,Lowe's Home Improvement,FALSE,,,,,,,2,,FALSE,,,8,,PA,TRUE,,,FALSE,,"690 Waterfront Dr E
Homestead
Homestead, PA 15120",,,,,,,,,,,,,TRUE,Homestead,,,3,,business,,,40.4126484,,,-79.9016982,,,,,,FALSE,,,,,,,,,,,,,,,,,,[u'Homestead'],,,,
FALSE,,TRUE,,,,,,,FALSE,TRUE,full_bar,FALSE,,TRUE,1qCuOcks5HRv67OHovAVpg,FALSE,,,FALSE,"[u'Pubs', u'Bars', u'American (New)', u'Nightlife', u'Restaurants']",TRUE,,Duke's Upper Deck Cafe,TRUE,FALSE,,,,,,2,FALSE,FALSE,,FALSE,26,,PA,TRUE,,TRUE,FALSE,TRUE,"122 W 8th Ave
Homestead
Homestead, PA 15120",,,FALSE,,,FALSE,,,FALSE,FALSE,,,TRUE,Homestead,,,3.5,,business,,FALSE,40.405311,FALSE,FALSE,-79.912595,,,,,FALSE,FALSE,,,,,TRUE,,TRUE,,,,,,loud,,casual,,TRUE,[u'Homestead'],,FALSE,,
FALSE,,TRUE,11:30,,,,FALSE,11:30,TRUE,FALSE,full_bar,FALSE,,TRUE,sbW8qHJgzEIH42B0S-3New,FALSE,FALSE,11:30,FALSE,"[u'Arts & Entertainment', u'American (Traditional)', u'Bars', u'Pubs', u'Arcades', u'Nightlife', u'Restaurants']",TRUE,11:30,Dave & Buster's,FALSE,FALSE,yes_free,,,,,2,FALSE,FALSE,,FALSE,85,,PA,TRUE,2:00,FALSE,FALSE,TRUE,"180 E Waterfront Dr
Homestead
Homestead, PA 15120",0:00,,FALSE,,,TRUE,11:30,,FALSE,FALSE,0:00,no,TRUE,Homestead,TRUE,,2.5,,business,TRUE,FALSE,40.4092932,FALSE,TRUE,-79.9141865,0:00,,0:00,2:00,TRUE,FALSE,11:30,,FALSE,,TRUE,0:00,TRUE,,,,,11:30,very_loud,no,casual,,TRUE,[u'Homestead'],,FALSE,,FALSE
,,,,,,,,,,,,,,,CgGT6sr4OCF2BHYngOIqlw,,,,,"[u'Pet Services', u'Pet Boarding/Pet Sitting', u'Pets']",,,Paw's In the Family Pet Grooming,,,,,,,,,,,,,3,,PA,,,,,,"3804 Main St
Homestead, PA 15120",,,,,,,,,,,,,TRUE,Homestead,,,5,,business,,,40.383607,,,-79.904493,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
FALSE,,,,,,,,,FALSE,FALSE,none,FALSE,,FALSE,W7ysp8GLCBrs0GXIVwAcBQ,FALSE,,,FALSE,"[u'Burgers', u'Fast Food', u'Restaurants']",FALSE,,Wendy's,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,5,,PA,TRUE,,FALSE,FALSE,TRUE,"610 William Marks Way
Homestead
Homestead, PA 15120",,,FALSE,,,FALSE,,,FALSE,FALSE,,free,TRUE,Homestead,TRUE,,2,,business,,FALSE,40.4097098,FALSE,,-79.9017997,,,,,TRUE,FALSE,,,,,,,FALSE,,,TRUE,,,quiet,,casual,,TRUE,[u'Homestead'],,FALSE,,FALSE
,,,11:00,,,,,11:00,,,,,,,#NAME?,,,11:00,,"[u'Pizza', u'Restaurants']",,11:00,Italian Village Pizza,,,,,,,,,,,,,4,,PA,,0:00,,,,"2615 Main St
Homestead, PA 15120",23:00,,,,,,11:00,,,,23:00,,TRUE,Homestead,,,2.5,,business,,,40.3925524,,,-79.9000102,23:00,,23:00,0:00,,,11:00,,,,,0:00,,,,,,11:00,,,,,,[],,,,
FALSE,,,11:00,,,,,11:00,FALSE,TRUE,full_bar,FALSE,,TRUE,McikHxxEqZ2X0joaRNKlaw,FALSE,,11:00,FALSE,"[u'Food', u'American (Traditional)', u'Breweries', u'Restaurants']",TRUE,11:00,Rock Bottom,FALSE,FALSE,,,,,,2,FALSE,FALSE,,,124,,PA,TRUE,2:00,FALSE,FALSE,TRUE,"171 E Bridge St
Homestead
Homestead, PA 15120",2:00,,FALSE,,,TRUE,11:00,,FALSE,FALSE,2:00,no,TRUE,Homestead,TRUE,,3.5,,business,FALSE,FALSE,40.4094353,TRUE,,-79.9152619,2:00,,2:00,2:00,TRUE,FALSE,11:00,,,,TRUE,0:00,TRUE,,,,,11:00,average,,casual,,TRUE,[u'Homestead'],,FALSE,,FALSE
,,,7:30,,,,,7:30,,,,,,,frIRW4BGhdAWbSsG5ev2ng,,,7:30,,"[u'Auto Repair', u'Automotive']",,7:30,Master Muffler & Brakes,,,,,,,,,,,,,3,,PA,,17:00,,,,"1415 West St
Homestead
Homestead, PA 15120",17:00,,,,,,,,,,17:00,,TRUE,Homestead,,,3.5,,business,,,40.4023107,,,-79.9069188,17:00,,17:00,,,,,,,,,,,,,,,7:30,,,,,,[u'Homestead'],,,,
FALSE,,FALSE,,,,,,,,FALSE,full_bar,FALSE,,TRUE,tv8cS4aaA1VDaInYgggb6g,FALSE,,,,"[u'Nightlife', u'Comedy Clubs']",,,Improv Comedy Club,TRUE,FALSE,,,,,,2,,FALSE,,FALSE,40,,PA,TRUE,,,FALSE,,"166 E Bridge St
Homestead
Homestead, PA 15120",,,,,,,,,FALSE,,,,TRUE,Homestead,TRUE,,3,,business,,FALSE,40.4089836,,FALSE,-79.9148477,,,,,,FALSE,,,FALSE,,FALSE,,TRUE,,,,,,very_loud,no,,,TRUE,[u'Homestead'],,FALSE,,FALSE
,,,6:00,,,,,6:00,,,,,,TRUE,eT5Ck7Gg1dBJobca9VFovw,,,6:00,,"[u'Food', u'Grocery']",,6:00,Giant Eagle,FALSE,,,,,,,2,,FALSE,,,31,,PA,TRUE,0:00,,FALSE,,"420 Waterfront Dr E
Homestead
Homestead, PA 15120",0:00,,,,,,6:00,,,,0:00,,TRUE,Homestead,TRUE,,3.5,,business,,,40.4111498,,,-79.908469,0:00,,0:00,0:00,,FALSE,6:00,,,,,0:00,,,,,,6:00,,,,,,[u'Homestead'],,,,
,,,10:00,,,,,10:00,,,,,,FALSE,HwwEfnZKLNOUoqfgcwAgcQ,,,10:00,,"[u'Books, Mags, Music & Video', u'Shopping', u'Bookstores']",,10:00,Barnes & Noble Booksellers,TRUE,,,,,,,2,,FALSE,,,17,,PA,TRUE,22:00,,FALSE,,"100 W Bridge St
Homestead
Homestead, PA 15120",21:00,,,,,,10:00,,,,21:00,,TRUE,Homestead,TRUE,,3.5,,business,,,40.4040168,,,-79.918751,21:00,,21:00,22:00,,FALSE,11:00,,,,,20:00,,,,,,10:00,,,,,,[u'Homestead'],,,,
FALSE,,TRUE,11:00,,,,,11:00,FALSE,TRUE,full_bar,FALSE,,TRUE,EoAY1JSVeJriBzId8lUQwQ,FALSE,,11:00,FALSE,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']",TRUE,11:00,Bar Louie,FALSE,FALSE,,,,,,2,FALSE,FALSE,,FALSE,74,,PA,TRUE,2:00,FALSE,FALSE,TRUE,"244 W Bridge St
Homestead
West Homestead, PA 15120",2:00,,FALSE,,,TRUE,11:00,,FALSE,FALSE,2:00,free,TRUE,West Homestead,TRUE,,2.5,,business,FALSE,FALSE,40.4070709,TRUE,FALSE,-79.917508,2:00,,2:00,2:00,FALSE,FALSE,11:00,,FALSE,,TRUE,2:00,TRUE,,,,,11:00,loud,outdoor,casual,,TRUE,[u'Homestead'],,FALSE,,FALSE
,,,,,,,,,,,,,,,uI0LvTXFACid1308KFO5ew,,,,,"[u'Active Life', u'Swimming Pools']",,,Sandcastle Water Park,,,,,,,,,,,,,16,,PA,,,,,,"1000 Sandcastle Dr
Hays
Homestead, PA 15120",,,,,,,,,,,,,TRUE,Homestead,,,3,,business,,,40.395691,,,-79.9337369,,,,,TRUE,,,,,,,,,,,,,,,,,,,[u'Hays'],,,,
,,,8:00,,,,,8:00,,,,,,FALSE,Y4CcDDyMoDpK7BbpKawWjw,,,8:00,,"[u'Mattresses', u'Shopping', u'Home & Garden']",,8:00,American Buyers Discount Mattress Store,TRUE,,,,,,,2,,FALSE,,,3,,PA,TRUE,17:00,,FALSE,,"401 E 8th Ave
Homestead
Homestead, PA 15120",17:00,,,,,,8:00,,,,17:00,,TRUE,Homestead,TRUE,,5,,business,,,40.4089932,,,-79.9073564,17:00,,17:00,17:00,,FALSE,12:00,,,,,17:00,,,,,,8:00,,,,,,[u'Homestead'],,,,
,,,,,,,,,,,,,,,RxKrw38oyeYszQ6guY5b1A,,,,,"[u'Hotels & Travel', u'Airport Shuttles', u'Limos', u'Transportation']",,,First Class Limousine Service,,,,,,,,,,,,,11,,PA,,,,,,"207 E 16th Ave Apt 1
Homestead
Homestead, PA 15120",,,,,,,,,,,,,TRUE,Homestead,,,5,,business,,,40.4027249,,,-79.904308,,,,,,,,,,,,,,,,,,,,,,,,[u'Homestead'],,,,
FALSE,,,11:00,,,,,11:00,FALSE,FALSE,none,FALSE,,FALSE,TfvWSIAMFZ9zI3y2-K6wOA,FALSE,,11:00,FALSE,"[u'Chinese', u'Restaurants']",FALSE,11:00,The Dragon Chinese Cuisine,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,5,,PA,TRUE,22:30,FALSE,FALSE,TRUE,"3360 Main St
Munhall, PA 15120",22:00,,FALSE,,,FALSE,11:00,,FALSE,FALSE,22:00,no,TRUE,Munhall,TRUE,,3.5,,business,,FALSE,40.3868368,FALSE,,-79.9029475,22:00,,22:00,22:30,TRUE,FALSE,12:00,,,,FALSE,22:00,FALSE,,,,,11:00,average,,casual,,FALSE,[],,FALSE,,FALSE
FALSE,,TRUE,,,,,,,FALSE,FALSE,full_bar,FALSE,,,tU-YtoW339PXJmUGSix_AQ,FALSE,,,FALSE,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']",TRUE,,TGI Friday's,,FALSE,,,,,,2,FALSE,,,FALSE,19,,PA,TRUE,,FALSE,,TRUE,"185 Waterfront Dr W
Homestead
Homestead, PA 15120",,,TRUE,,,TRUE,,,FALSE,FALSE,,free,TRUE,Homestead,,,2.5,,business,TRUE,FALSE,40.41087432,FALSE,FALSE,-79.91554514,,,,,TRUE,,,,,,TRUE,,FALSE,,,,,,,,casual,,TRUE,[u'Homestead'],,FALSE,,FALSE
FALSE,,,11:00,,,,,11:00,FALSE,FALSE,full_bar,FALSE,,TRUE,6p9TlP2I8S4agxYMNFSDjg,FALSE,,11:00,FALSE,"[u'American (Traditional)', u'Pizza', u'Gluten-Free', u'Restaurants']",TRUE,11:00,Uno Pizzeria & Grill,FALSE,FALSE,,,,,,2,FALSE,FALSE,,,41,,PA,TRUE,23:00,FALSE,FALSE,TRUE,"205 East Waterfront Drive
Homestead
Homestead, PA 15120",23:00,,FALSE,,,FALSE,11:00,,FALSE,FALSE,23:00,free,TRUE,Homestead,TRUE,,3,,business,TRUE,FALSE,40.410967,TRUE,,-79.9141364,23:00,,23:00,0:00,TRUE,FALSE,11:00,,,,TRUE,0:00,TRUE,,,,,11:00,average,,casual,,TRUE,[u'Homestead'],,FALSE,,FALSE
,,,,,,,,,,,,,FALSE,FALSE,Eu3Iwje0YY8ectr-CxMgqg,,,,,"[u'Shopping', u'Cosmetics & Beauty Supply', u'Beauty & Spas']",,,Bath & Body Works,FALSE,,,,,,,3,,FALSE,,,4,,PA,TRUE,,,FALSE,,"The Waterfront
Homestead
Homestead, PA 15120",,,,,,,,,,,,,TRUE,Homestead,,,4.5,,business,,,40.4107319,,,-79.9115741,,,,,,FALSE,,,,,,,,,,,,,,,,,,[u'Homestead'],,,,
,,,10:00,,,,,10:00,,,,,,FALSE,XhbC5Qj5nBcqcKLPRd8izQ,,,10:00,,"[u'Lingerie', u'Shopping', u'Fashion']",,10:00,Victoria's Secret,TRUE,,,,,,,3,,FALSE,,,3,,PA,TRUE,21:00,,FALSE,,"229 W Bridge St
Homestead
Homestead, PA 15120",21:00,,,,,,10:00,,,,21:00,,TRUE,Homestead,,,2,,business,,,40.4078303,,,-79.9177191,21:00,,21:00,21:00,,FALSE,12:00,,,,,18:00,,,,,,10:00,,,,,,[u'Homestead'],,,,
,,,10:00,,,,,10:00,,,,,,FALSE,FituZ4jYzRe41ac9uvcHaQ,,,10:00,,"[u""Women's Clothing"", u'Fashion', u'Shopping', u'Shoe Stores']",,10:00,LOFT,FALSE,,,,,,,2,,TRUE,,,3,,PA,TRUE,21:00,,FALSE,,"126 West Bridge Street
Homestead
Homestead, PA 15120",21:00,,,,,,10:00,,,,21:00,,TRUE,Homestead,,,4.5,,business,,,40.407859,,,-79.916227,21:00,,21:00,21:00,,FALSE,11:00,,,,,18:00,,,,,,10:00,,,,,,[u'Homestead'],,,,
FALSE,,,11:00,,,,,11:00,FALSE,FALSE,full_bar,FALSE,,TRUE,JDDeaNfb0JXD1NbznSIC9g,FALSE,,11:00,FALSE,"[u'Gluten-Free', u'Asian Fusion', u'Chinese', u'Restaurants']",TRUE,11:00,P.F. Chang's China Bistro,FALSE,FALSE,,,,,,2,FALSE,FALSE,,,82,,PA,TRUE,23:30,TRUE,FALSE,TRUE,"148 W Bridge St
Homestead
West Homestead, PA 15120",22:30,,FALSE,,,TRUE,11:00,,FALSE,FALSE,22:30,no,TRUE,West Homestead,TRUE,,3,,business,FALSE,FALSE,40.4073551,TRUE,,-79.9158429,22:30,,22:30,23:30,TRUE,FALSE,11:00,,,,TRUE,22:30,TRUE,,,,,11:00,loud,,casual,,TRUE,[u'Homestead'],,FALSE,,FALSE
,,,10:00,,,,,10:00,,,,,,TRUE,oPX8bpZ3dqviYQuic0Ahqw,,,10:00,,"[u'Fashion', u'Shopping', u'Shoe Stores']",,10:00,Gordon Shoes,FALSE,,,,,,,2,,FALSE,,,6,,PA,TRUE,21:00,,FALSE,,"112 W Bridge St
Homestead
Homestead, PA 15120",21:00,,,,,,10:00,,,,21:00,,TRUE,Homestead,,,4,,business,,,40.408145,,,-79.9160494,21:00,,21:00,21:00,,FALSE,12:00,,,,,18:00,,,,,,10:00,,,,,,[u'Homestead'],,,,
FALSE,,,6:30,,,,,6:30,FALSE,TRUE,none,FALSE,,TRUE,FiXamVMgMf9U0VqFHDZSEA,FALSE,,6:30,TRUE,"[u'Soup', u'Sandwiches', u'Salad', u'Restaurants']",FALSE,6:30,Panera Bread,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,22,,PA,TRUE,22:00,FALSE,FALSE,TRUE,"210 W Bridge St
Homestead
West Homestead, PA 15120",21:00,,FALSE,,,FALSE,7:00,,FALSE,FALSE,21:00,free,TRUE,West Homestead,TRUE,,3,,business,TRUE,FALSE,40.407174,FALSE,,-79.916603,21:00,,21:00,22:00,TRUE,FALSE,8:00,,,,FALSE,20:00,TRUE,,,,,6:30,average,,casual,,TRUE,[u'Homestead'],,FALSE,,FALSE
,,,,,,,,,,,,,,,LG_Dgv7u7P2ASDWU1RAyWQ,,,,,"[u'Veterinarians', u'Pets']",,,Munhall Veterinary Hospital,,,,,,,,,,,,,3,,PA,,,,,,"2114 West St
Homestead
Homestead, PA 15120",,,,,,,,,,,,,TRUE,Homestead,,,3.5,,business,,,40.3973704,,,-79.903166,,,,,,,,,,,,,,,,,,,,,,,,[u'Homestead'],,,,
,,,,,,,,,,,,,,TRUE,ISKLP0qxApATxRlUDob6Cg,,,,,"[u'Department Stores', u'Fashion', u'Shopping']",,,Target,FALSE,,,,,,,2,,FALSE,,,21,,PA,TRUE,,,FALSE,,"360 Waterfront Dr E
Homestead
Homestead, PA 15120",,,,,,,,,,,,,TRUE,Homestead,TRUE,,3.5,,business,,,40.4121132,,,-79.9113203,,,,,,FALSE,,,,,,,,,,,,,,,,,,[u'Homestead'],,,,
,,,10:00,,,,,10:00,,,,,,FALSE,DMy5IG-dNrH4ARk96KngEA,,,10:00,,"[u""Men's Clothing"", u'Fashion', u'Shopping', u'Formal Wear']",,10:00,Men's Wearhouse,FALSE,,,,,,,3,,FALSE,,,9,,PA,TRUE,21:00,,FALSE,,"324 Amity St
Homestead
Homestead, PA 15120",21:00,,,,,,9:30,,,,21:00,,TRUE,Homestead,,,2.5,,business,,,40.40939,,,-79.91295,21:00,,21:00,21:00,,FALSE,11:00,,,,,18:00,,,,,,10:00,,,,,,[u'Homestead'],,,,
FALSE,,,,,,,,,,FALSE,,FALSE,,FALSE,uLnDFdn011hEroQQMLmxNQ,FALSE,,,,"[u'Pizza', u'Restaurants']",FALSE,,The Pizza Company,FALSE,FALSE,,,,,,1,,FALSE,,,8,,PA,,,,FALSE,TRUE,"3502 Main St
Munhall, PA 15120",,,,,,FALSE,,,FALSE,TRUE,,,TRUE,Munhall,,,3.5,,business,,FALSE,40.3857182,,,-79.9032997,,,,,TRUE,FALSE,,,,,,,FALSE,,,,,,loud,,casual,,TRUE,[],,FALSE,,FALSE
,,,10:00,,,,,10:00,,,,,,TRUE,rdATJvFQK4C73NIQ3zoY3w,,,10:00,,"[u'Fashion', u'Shopping', u'Shoe Stores']",,10:00,DSW Designer Shoe Warehouse,FALSE,,,,,,,2,,FALSE,,,5,,PA,TRUE,21:00,,FALSE,,"520 East Waterfront Drive
Homestead
Homestead, PA 15120",21:00,,,,,,10:00,,,,21:00,,TRUE,Homestead,,,4,,business,,,40.41158084,,,-79.90640055,21:00,,21:00,21:00,,FALSE,11:00,,,,,18:00,,,,,,10:00,,,,,,[u'Homestead'],,,,
,,,,,,,,,,,,,,TRUE,g10zmpUzmMJOOIjj_JJPvg,,,,,"[u'Department Stores', u'Fashion', u'Shopping']",,,Bed Bath & Beyond,FALSE,,,,,,,2,,FALSE,,,7,,PA,TRUE,,,FALSE,,"490 Waterfront Dr E
Homestead
Homestead, PA 15120",,,,,,,,,,,,,TRUE,Homestead,,,3,,business,,,40.41170617,,,-79.90593131,,,,,,FALSE,,,,,,,,,,,,,,,,,,[u'Homestead'],,,,
FALSE,,,6:00,,,,,6:00,FALSE,FALSE,none,FALSE,,TRUE,eznh0XjVtv924K-KYx_ilQ,FALSE,,6:00,TRUE,"[u'American (Traditional)', u'Diners', u'Restaurants']",TRUE,6:00,Eat'n Park,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,43,,PA,TRUE,1:00,FALSE,FALSE,TRUE,"245 Waterfront Dr E
Homestead
Homestead, PA 15120",0:00,,TRUE,,,FALSE,6:00,,FALSE,FALSE,0:00,no,TRUE,Homestead,TRUE,,3,,business,TRUE,FALSE,40.4113236,FALSE,,-79.9132525,0:00,,0:00,1:00,TRUE,FALSE,6:00,,,,FALSE,0:00,TRUE,,,,,6:00,average,,casual,,TRUE,[u'Homestead'],,FALSE,,FALSE
,,,9:30,,,,,9:30,,,,,,FALSE,LQFWH1AKJlXGmEBlIKsBCw,,,9:30,,"[u'Department Stores', u'Fashion', u'Shopping']",,9:30,TJ Maxx,FALSE,,,,,,,2,,FALSE,,,6,,PA,TRUE,21:30,,FALSE,,"580 Waterfront Dr E
Homestead
Homestead, PA 15120",21:30,,,,,,9:30,,,,21:30,,TRUE,Homestead,,,4,,business,,,40.4119958,,,-79.9047005,21:30,,21:30,21:30,,FALSE,11:00,,,,,20:00,,,,,,9:30,,,,,,[u'Homestead'],,,,
,,,,,,,,,,,,,,FALSE,LO2CjrNL8DXkvm9uALgRjQ,,,,,"[u'Discount Store', u'Shopping']",,,Marshalls,FALSE,,,,,,,2,,FALSE,,,9,,PA,TRUE,,,FALSE,,"460 Waterfront Dr E
Homestead
Homestead, PA 15120",,,,,,,,,,,,,TRUE,Homestead,,,3,,business,,,40.4127917,,,-79.909169,,,,,,FALSE,,,,,,,,,,,,,,,,,,[u'Homestead'],,,,
FALSE,,,11:30,,,,,11:30,FALSE,TRUE,full_bar,FALSE,,TRUE,usSROUMiAgPcxV3Ym0OxMQ,FALSE,,11:30,FALSE,"[u'Seafood', u'Restaurants']",TRUE,11:30,Mitchell's Fish Market,FALSE,FALSE,,,,,,3,FALSE,FALSE,,,99,,PA,TRUE,0:00,TRUE,FALSE,TRUE,"185 W Waterfront Dr
Homestead
Pittsburgh/Waterfront, PA 15120",23:00,,FALSE,,,TRUE,11:30,,FALSE,FALSE,23:00,free,TRUE,Pittsburgh/Waterfront,TRUE,,3.5,,business,FALSE,FALSE,40.40887838,TRUE,,-79.91808943,23:00,,23:00,0:00,TRUE,FALSE,11:00,,,,TRUE,22:00,TRUE,,,,,11:30,average,,casual,,TRUE,[u'Homestead'],,FALSE,,FALSE
,,,,,,,,,,,,,,TRUE,qfL7ZFkxqDZOPIaVVfT3Aw,,,,,"[u""Women's Clothing"", u""Men's Clothing"", u'Fashion', u'Shopping', u""Children's Clothing""]",,,Old Navy,FALSE,,,,,,,2,,FALSE,,,6,,PA,TRUE,,,FALSE,,"560 E Waterfront Dr
Homestead
Homestead, PA 15120",,,,,,,,,,,,,TRUE,Homestead,,,3,,business,,,40.412712,,,-79.906061,,,,,,FALSE,,,,,,,,,,,,,,,,,,[u'Homestead'],,,,
,,,9:00,,,,,9:00,,,,,,TRUE,GlYPVYSOVT7zn00Kk_Oz4g,,,9:00,,"[u'Sporting Goods', u'Fashion', u'Shopping', u'Sports Wear']",,9:00,Dick's Sporting Goods,FALSE,,,,,,,3,,FALSE,,,7,,PA,TRUE,21:30,,FALSE,,"The Waterfront
350 E Waterfront Dr
Homestead
Homestead, PA 15120",21:30,,,,,,9:00,,,,21:30,,TRUE,Homestead,TRUE,,3,,business,,,40.4138973,,,-79.9075963,21:30,,21:30,21:30,,FALSE,10:00,,,,,19:00,,,,,,9:00,,,,,,[u'Homestead'],,,,
,,,,,,,,,,,,,,FALSE,WaHXyBwljbKNPmmJZn5j8Q,,,,,"[u'Food', u'Grocery']",,,Shop 'n Save,FALSE,,,,,,,2,,FALSE,,,3,,PA,TRUE,,,FALSE,,"1886 Homeville Rd
West Mifflin, PA 15122",,,,,,,,,,,,,TRUE,West Mifflin,,,3,,business,,,40.3736775,,,-79.8737336,,,,,,FALSE,,,,,,,,,,,,,,,,,,[],,,,
,,,6:00,,,,,6:00,,,,,,FALSE,bCw9HKDFLU_PppnNg-nIlw,,,6:00,,"[u'Food', u'Grocery']",,6:00,Giant Eagle,FALSE,,,,,,,2,,FALSE,,,3,,PA,TRUE,0:00,,FALSE,,"1356 Hoffman Blvd
West Mifflin, PA 15122",0:00,,,,,,6:00,,,,0:00,,TRUE,West Mifflin,,,2.5,,business,,,40.3823673,,,-79.868392,0:00,,0:00,0:00,,FALSE,6:00,,,,,0:00,,,,,,6:00,,,,,,[],,,,
,,,,,,,,,,,,,,,CL3tZqbYT7B5zgewKCS6-Q,,,,,"[u'Burgers', u'Fast Food', u'Restaurants']",,,McDonald's,,,,,,,,,,,,,3,,PA,FALSE,,,,FALSE,"Kennywood & Hoffman
West Mifflin, PA 15122",,,,,,,,,,FALSE,,,TRUE,West Mifflin,,,1,,business,,,40.3849854,,,-79.8626605,,,,,FALSE,,,,,,,,,,,,,,,,,,FALSE,[],,,,
,,,,,,,,,FALSE,,,,,FALSE,u22QDAON1kk0wjoTliyftw,,,,FALSE,"[u'Pizza', u'Restaurants']",,,Latina Pizza,FALSE,,,,,,,1,FALSE,FALSE,,,3,,PA,FALSE,,FALSE,FALSE,TRUE,"4426 Kennywood Blvd
West Mifflin, PA 15122",,,FALSE,,,FALSE,,,,FALSE,,,TRUE,West Mifflin,,,4,,business,,,40.389192,FALSE,,-79.868305,,,,,TRUE,FALSE,,,,,,,,,,,,,,,casual,,TRUE,[],,,,
,,,,,,,,,,,,,,TRUE,4ykgzzzGEWjMD5lwk1-l9A,,,,,"[u'Sporting Goods', u'Bikes', u'Shopping']",,,Big Bang Bicycles,FALSE,,,,,,,3,,FALSE,,,16,,PA,TRUE,,,FALSE,,"347 Lebanon Rd
West Mifflin, PA 15122",,,,,,,,,,,,,TRUE,West Mifflin,TRUE,,4.5,,business,,,40.3715391,,,-79.9264919,,,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,[],,,,
FALSE,,,,,,,,,FALSE,FALSE,none,FALSE,,FALSE,53Yk2EODWnV9qHQECzeHVQ,FALSE,,,FALSE,"[u'Pizza', u'Restaurants']",FALSE,,Bellisario Pizza Shop,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,4,,PA,,,FALSE,FALSE,TRUE,"1842 Homeville Rd
West Mifflin, PA 15122",,,FALSE,,,FALSE,,,FALSE,TRUE,,no,TRUE,West Mifflin,,,3,,business,,FALSE,40.3736775,FALSE,,-79.8737336,,,,,TRUE,FALSE,,,,,FALSE,,FALSE,,,,,,quiet,,casual,,FALSE,[],,FALSE,,FALSE
